episode,iteration,expected,proposed,match,success,latency_ms,resource_usage
12,36,PQC_SABER,PQC_SABER,True,True,49.45,0.7
12,36,PQC_FALCON,PQC_FALCON,True,True,32.57,0.7
12,36,PQC_SPHINCS,PQC_SPHINCS,True,True,30.08,0.66
12,36,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,67.18,0.87
12,36,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,47.17,0.65
12,36,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,34.47,0.7
12,36,RSA_4096,RSA_4096,True,True,37.88,0.51
12,36,ECC_521,ECC_521,True,True,19.53,0.49
12,36,AES_256_GCM,AES_256_GCM,True,True,24.77,0.37
12,36,AES_192,AES_192,True,True,11.01,0.37
12,36,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,15.7,0.39
12,36,FALLBACK_AES,FALLBACK_AES,True,True,16.81,0.36
12,37,QKD_BB84,QKD_BB84,True,True,54.75,0.85
12,37,QKD_E91,QKD_E91,True,True,66.25,0.89
12,37,QKD_CV-QKD,QKD_CV-QKD,True,True,74.39,0.87
12,37,QKD_MDI-QKD,QKD_MDI-QKD,True,True,57.4,0.91
12,37,QKD_DECOY,QKD_DECOY,True,True,50.58,0.88
12,37,PQC_KYBER,PQC_KYBER,True,True,44.47,0.67
12,37,PQC_DILITHIUM,PQC_DILITHIUM,True,True,41.57,0.67
12,37,PQC_NTRU,PQC_NTRU,True,True,43.45,0.67
12,37,PQC_SABER,PQC_SABER,True,True,42.46,0.7
12,37,PQC_FALCON,PQC_FALCON,True,True,25.34,0.68
12,37,PQC_SPHINCS,PQC_SPHINCS,True,True,37.73,0.66
12,37,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,68.82,0.89
12,37,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,30.3,0.68
12,37,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,35.45,0.68
12,37,RSA_4096,RSA_4096,True,True,21.48,0.54
12,37,ECC_521,ECC_521,True,True,18.1,0.51
12,37,AES_256_GCM,AES_256_GCM,True,True,14.98,0.36
12,37,AES_192,HYBRID_QKD_PQC,False,False,248.88,0.99
12,37,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,28.64,0.41
12,37,FALLBACK_AES,FALLBACK_AES,True,True,29.57,0.34
12,38,QKD_BB84,QKD_BB84,True,True,45.79,0.86
12,38,QKD_E91,QKD_E91,True,True,56.97,0.86
12,38,QKD_CV-QKD,QKD_CV-QKD,True,True,54.25,0.89
12,38,QKD_MDI-QKD,QKD_MDI-QKD,True,True,70.4,0.88
12,38,QKD_DECOY,QKD_DECOY,True,True,52.48,0.91
12,38,PQC_KYBER,PQC_KYBER,True,True,41.89,0.66
12,38,PQC_DILITHIUM,PQC_DILITHIUM,True,True,48.45,0.69
12,38,PQC_NTRU,PQC_NTRU,True,True,35.02,0.66
12,38,PQC_SABER,PQC_SABER,True,True,49.25,0.66
12,38,PQC_FALCON,PQC_FALCON,True,False,155.23,0.75
12,38,PQC_SPHINCS,PQC_SPHINCS,True,True,40.05,0.71
12,38,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,54.42,0.9
12,38,HYBRID_RSA_PQC,QKD_MDI-QKD,False,True,50.26,0.89
12,38,HYBRID_ECC_PQC,QKD_E91,False,False,217.85,0.97
12,38,RSA_4096,RSA_4096,True,True,38.2,0.53
12,38,ECC_521,PQC_SPHINCS,False,True,32.01,0.7
12,38,AES_256_GCM,AES_256_GCM,True,True,17.34,0.37
12,38,AES_192,AES_192,True,True,11.04,0.35
12,38,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,22.75,0.41
12,38,FALLBACK_AES,FALLBACK_AES,True,True,20.37,0.36
12,39,QKD_BB84,QKD_BB84,True,True,63.67,0.88
12,39,QKD_E91,QKD_E91,True,True,48.31,0.87
12,39,QKD_CV-QKD,QKD_CV-QKD,True,True,57.1,0.9
12,39,QKD_MDI-QKD,QKD_MDI-QKD,True,True,50.88,0.86
12,39,QKD_DECOY,QKD_DECOY,True,True,69.44,0.89
12,39,PQC_KYBER,PQC_KYBER,True,True,30.88,0.68
12,39,PQC_DILITHIUM,PQC_DILITHIUM,True,True,39.5,0.66
12,39,PQC_NTRU,PQC_NTRU,True,True,27.62,0.7
12,39,PQC_SABER,PQC_SABER,True,True,35.75,0.66
12,39,PQC_FALCON,PQC_FALCON,True,True,27.03,0.7
12,39,PQC_SPHINCS,PQC_SPHINCS,True,True,26.74,0.65
12,39,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,74.1,0.85
12,39,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,37.33,0.66
12,39,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,38.67,0.67
12,39,RSA_4096,RSA_4096,True,True,23.51,0.49
12,39,ECC_521,ECC_521,True,True,28.01,0.46
12,39,AES_256_GCM,CHACHA20_POLY1305,False,True,12.63,0.38
12,39,AES_192,AES_192,True,True,10.82,0.38
12,39,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,12.33,0.42
12,39,FALLBACK_AES,PQC_NTRU,False,True,48.18,0.65
12,40,QKD_BB84,QKD_BB84,True,True,62.11,0.87
12,40,QKD_E91,QKD_E91,True,True,49.58,0.89
12,40,QKD_CV-QKD,QKD_CV-QKD,True,True,51.68,0.88
12,40,QKD_MDI-QKD,QKD_MDI-QKD,True,True,49.94,0.91
12,40,QKD_DECOY,QKD_DECOY,True,True,60.62,0.89
12,40,PQC_KYBER,PQC_KYBER,True,True,30.71,0.68
12,40,PQC_DILITHIUM,PQC_DILITHIUM,True,True,36.22,0.67
12,40,PQC_NTRU,PQC_NTRU,True,True,46.63,0.67
12,40,PQC_SABER,PQC_SABER,True,True,37.17,0.66
12,40,PQC_FALCON,PQC_FALCON,True,True,32.33,0.68
12,40,PQC_SPHINCS,PQC_SPHINCS,True,True,49.16,0.71
12,40,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,72.18,0.89
12,40,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,31.4,0.67
12,40,HYBRID_ECC_PQC,QKD_DECOY,False,True,67.43,0.89
12,40,RSA_4096,QKD_MDI-QKD,False,False,217.5,0.95
12,40,ECC_521,ECC_521,True,True,37.32,0.49
12,40,AES_256_GCM,AES_256_GCM,True,True,20.66,0.34
12,40,AES_192,AES_192,True,True,26.03,0.38
12,40,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,27.24,0.38
12,40,FALLBACK_AES,FALLBACK_AES,True,True,20.22,0.39
12,41,QKD_BB84,QKD_BB84,True,True,74.89,0.86
12,41,QKD_E91,QKD_E91,True,True,64.33,0.87
12,41,QKD_CV-QKD,QKD_CV-QKD,True,True,48.37,0.87
12,41,QKD_MDI-QKD,QKD_MDI-QKD,True,True,68.34,0.91
12,41,QKD_DECOY,QKD_DECOY,True,True,45.47,0.86
12,41,PQC_KYBER,PQC_KYBER,True,True,44.94,0.67
12,41,PQC_DILITHIUM,PQC_DILITHIUM,True,True,47.75,0.69
12,41,PQC_NTRU,HYBRID_RSA_PQC,False,True,34.19,0.68
12,41,PQC_SABER,PQC_SABER,True,True,45.33,0.7
12,41,PQC_FALCON,PQC_FALCON,True,True,40.58,0.71
12,41,PQC_SPHINCS,PQC_SPHINCS,True,True,38.98,0.71
12,41,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,72.96,0.9
12,41,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,42.63,0.66
12,41,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,47.69,0.67
12,41,RSA_4096,RSA_4096,True,True,22.32,0.51
12,41,ECC_521,ECC_521,True,True,21.35,0.45
12,41,AES_256_GCM,AES_256_GCM,True,True,23.24,0.36
12,41,AES_192,AES_192,True,True,24.49,0.36
12,41,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,12.95,0.4
12,41,FALLBACK_AES,FALLBACK_AES,True,True,26.24,0.36
12,42,QKD_BB84,QKD_BB84,True,True,54.54,0.89
12,42,QKD_E91,QKD_E91,True,True,47.91,0.88
12,42,QKD_CV-QKD,QKD_MDI-QKD,False,True,70.71,0.89
12,42,QKD_MDI-QKD,QKD_MDI-QKD,True,True,65.86,0.85
12,42,QKD_DECOY,QKD_DECOY,True,True,54.12,0.87
12,42,PQC_KYBER,PQC_KYBER,True,True,44.66,0.66
12,42,PQC_DILITHIUM,PQC_DILITHIUM,True,True,26.99,0.69
12,42,PQC_NTRU,PQC_NTRU,True,True,37.42,0.67
12,42,PQC_SABER,PQC_SABER,True,True,37.82,0.69
12,42,PQC_FALCON,PQC_FALCON,True,True,41.58,0.7
12,42,PQC_SPHINCS,PQC_SPHINCS,True,True,49.88,0.67
12,42,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,64.79,0.87
12,42,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,25.18,0.67
12,42,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,31.34,0.68
12,42,RSA_4096,RSA_4096,True,True,25.09,0.53
12,42,ECC_521,ECC_521,True,False,124.03,0.5
12,42,AES_256_GCM,AES_256_GCM,True,False,75.62,0.38
12,42,AES_192,AES_192,True,True,26.34,0.37
12,42,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,27.96,0.39
12,42,FALLBACK_AES,FALLBACK_AES,True,True,22.69,0.34
12,43,QKD_BB84,QKD_BB84,True,True,68.53,0.87
12,43,QKD_E91,QKD_E91,True,True,48.17,0.89
12,43,QKD_CV-QKD,QKD_CV-QKD,True,True,51.17,0.85
12,43,QKD_MDI-QKD,QKD_MDI-QKD,True,True,63.24,0.9
12,43,QKD_DECOY,QKD_DECOY,True,True,72.2,0.86
12,43,PQC_KYBER,PQC_KYBER,True,True,48.3,0.69
12,43,PQC_DILITHIUM,PQC_DILITHIUM,True,True,39.15,0.66
12,43,PQC_NTRU,PQC_NTRU,True,True,25.45,0.68
12,43,PQC_SABER,PQC_SABER,True,True,26.06,0.68
12,43,PQC_FALCON,PQC_FALCON,True,True,46.83,0.68
12,43,PQC_SPHINCS,PQC_SPHINCS,True,True,29.54,0.67
12,43,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,52.12,0.87
12,43,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,32.51,0.66
12,43,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,33.64,0.71
12,43,RSA_4096,RSA_4096,True,True,30.73,0.52
12,43,ECC_521,ECC_521,True,True,29.06,0.47
12,43,AES_256_GCM,HYBRID_RSA_PQC,False,False,152.37,0.73
12,43,AES_192,AES_192,True,True,18.23,0.34
12,43,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,13.27,0.37
12,43,FALLBACK_AES,FALLBACK_AES,True,True,23.4,0.37
12,44,QKD_BB84,QKD_BB84,True,True,68.61,0.89
12,44,QKD_E91,QKD_E91,True,True,54.95,0.87
12,44,QKD_CV-QKD,QKD_CV-QKD,True,True,65.22,0.87
12,44,QKD_MDI-QKD,QKD_MDI-QKD,True,True,53.84,0.86
12,44,QKD_DECOY,QKD_DECOY,True,True,54.87,0.88
12,44,PQC_KYBER,PQC_KYBER,True,True,36.07,0.7
12,44,PQC_DILITHIUM,PQC_DILITHIUM,True,True,25.62,0.67
12,44,PQC_NTRU,PQC_NTRU,True,True,26.0,0.66
12,44,PQC_SABER,PQC_SABER,True,True,35.27,0.66
12,44,PQC_FALCON,PQC_FALCON,True,True,35.74,0.69
12,44,PQC_SPHINCS,PQC_SPHINCS,True,True,36.13,0.67
12,44,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,69.69,0.86
12,44,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,34.32,0.69
12,44,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,40.17,0.68
12,44,RSA_4096,RSA_4096,True,True,26.36,0.55
12,44,ECC_521,ECC_521,True,True,36.05,0.45
12,44,AES_256_GCM,AES_256_GCM,True,True,19.8,0.39
12,44,AES_192,AES_192,True,True,20.34,0.35
12,44,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,18.76,0.39
12,44,FALLBACK_AES,FALLBACK_AES,True,True,29.03,0.37
12,45,QKD_BB84,QKD_BB84,True,True,54.8,0.86
12,45,QKD_E91,QKD_E91,True,True,50.39,0.91
12,45,QKD_CV-QKD,QKD_CV-QKD,True,True,58.97,0.89
12,45,QKD_MDI-QKD,QKD_MDI-QKD,True,True,53.35,0.89
12,45,QKD_DECOY,QKD_DECOY,True,True,55.19,0.85
12,45,PQC_KYBER,PQC_KYBER,True,True,42.14,0.66
12,45,PQC_DILITHIUM,PQC_DILITHIUM,True,True,44.76,0.66
12,45,PQC_NTRU,PQC_NTRU,True,True,25.38,0.66
12,45,PQC_SABER,PQC_SABER,True,True,31.6,0.69
12,45,PQC_FALCON,PQC_FALCON,True,True,36.08,0.68
12,45,PQC_SPHINCS,PQC_SPHINCS,True,True,46.1,0.68
12,45,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,64.86,0.9
12,45,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,31.02,0.71
12,45,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,48.16,0.66
12,45,RSA_4096,RSA_4096,True,True,26.16,0.54
12,45,ECC_521,ECC_521,True,True,31.67,0.5
12,45,AES_256_GCM,AES_256_GCM,True,True,19.59,0.35
12,45,AES_192,AES_192,True,True,27.29,0.34
12,45,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,27.6,0.42
12,45,FALLBACK_AES,FALLBACK_AES,True,True,25.11,0.38
12,46,QKD_BB84,QKD_BB84,True,True,61.16,0.85
12,46,QKD_E91,QKD_E91,True,True,57.8,0.86
12,46,QKD_CV-QKD,QKD_CV-QKD,True,True,69.3,0.85
12,46,QKD_MDI-QKD,QKD_MDI-QKD,True,True,60.69,0.87
12,46,QKD_DECOY,QKD_DECOY,True,True,45.88,0.87
12,46,PQC_KYBER,PQC_KYBER,True,True,49.74,0.68
12,46,PQC_DILITHIUM,PQC_DILITHIUM,True,True,29.56,0.67
12,46,PQC_NTRU,PQC_NTRU,True,True,47.9,0.69
12,46,PQC_SABER,PQC_SABER,True,False,196.99,0.76
12,46,PQC_FALCON,PQC_FALCON,True,True,46.69,0.67
12,46,PQC_SPHINCS,PQC_SPHINCS,True,True,42.37,0.67
12,46,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,47.93,0.86
12,46,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,49.94,0.69
12,46,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,28.49,0.67
12,46,RSA_4096,RSA_4096,True,True,29.82,0.5
12,46,ECC_521,ECC_521,True,True,26.95,0.5
12,46,AES_256_GCM,AES_256_GCM,True,True,16.35,0.36
12,46,AES_192,AES_192,True,True,26.01,0.37
12,46,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,27.57,0.42
12,46,FALLBACK_AES,HYBRID_RSA_PQC,False,True,45.18,0.67
12,47,QKD_BB84,QKD_BB84,True,True,50.5,0.87
12,47,QKD_E91,QKD_E91,True,True,72.48,0.91
12,47,QKD_CV-QKD,QKD_CV-QKD,True,True,71.09,0.88
12,47,QKD_MDI-QKD,QKD_MDI-QKD,True,True,56.63,0.9
12,47,QKD_DECOY,QKD_DECOY,True,True,48.12,0.91
12,47,PQC_KYBER,PQC_KYBER,True,True,35.75,0.69
12,47,PQC_DILITHIUM,PQC_DILITHIUM,True,True,48.23,0.7
12,47,PQC_NTRU,PQC_NTRU,True,True,39.18,0.7
12,47,PQC_SABER,PQC_SABER,True,True,40.44,0.7
12,47,PQC_FALCON,PQC_FALCON,True,True,45.62,0.71
12,47,PQC_SPHINCS,PQC_SPHINCS,True,True,45.6,0.67
12,47,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,71.89,0.86
12,47,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,31.29,0.7
12,47,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,36.84,0.68
12,47,RSA_4096,RSA_4096,True,True,37.47,0.5
12,47,ECC_521,ECC_521,True,True,19.02,0.49
12,47,AES_256_GCM,AES_256_GCM,True,True,11.34,0.37
12,47,AES_192,AES_192,True,True,29.13,0.39
12,47,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,28.67,0.39
12,47,FALLBACK_AES,FALLBACK_AES,True,True,27.76,0.34
12,48,QKD_BB84,QKD_BB84,True,True,50.64,0.89
12,48,QKD_E91,QKD_E91,True,True,68.92,0.89
12,48,QKD_CV-QKD,QKD_CV-QKD,True,True,62.13,0.88
12,48,QKD_MDI-QKD,QKD_MDI-QKD,True,True,68.36,0.89
12,48,QKD_DECOY,QKD_DECOY,True,True,55.01,0.89
12,48,PQC_KYBER,RSA_4096,False,True,39.39,0.53
12,48,PQC_DILITHIUM,ECC_521,False,False,130.32,0.54
12,48,PQC_NTRU,PQC_NTRU,True,True,49.72,0.68
12,48,PQC_SABER,PQC_SABER,True,True,49.59,0.69
12,48,PQC_FALCON,PQC_FALCON,True,True,47.41,0.66
12,48,PQC_SPHINCS,PQC_SPHINCS,True,True,42.17,0.66
12,48,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,67.96,0.9
12,48,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,33.15,0.7
12,48,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,39.05,0.7
12,48,RSA_4096,PQC_SPHINCS,False,True,30.03,0.67
12,48,ECC_521,ECC_521,True,True,29.71,0.45
12,48,AES_256_GCM,AES_256_GCM,True,True,11.76,0.38
12,48,AES_192,AES_192,True,True,28.79,0.35
12,48,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,29.96,0.41
12,48,FALLBACK_AES,FALLBACK_AES,True,True,15.67,0.36
12,49,QKD_BB84,QKD_BB84,True,True,59.89,0.86
12,49,QKD_E91,QKD_E91,True,True,55.29,0.87
12,49,QKD_CV-QKD,QKD_CV-QKD,True,True,48.04,0.91
12,49,QKD_MDI-QKD,QKD_MDI-QKD,True,True,50.51,0.9
12,49,QKD_DECOY,QKD_DECOY,True,True,66.48,0.89
12,49,PQC_KYBER,PQC_KYBER,True,True,35.41,0.65
12,49,PQC_DILITHIUM,PQC_DILITHIUM,True,True,36.36,0.66
12,49,PQC_NTRU,QKD_MDI-QKD,False,False,191.46,0.95
12,49,PQC_SABER,AES_256_GCM,False,False,96.06,0.41
12,49,PQC_FALCON,PQC_FALCON,True,True,25.73,0.7
12,49,PQC_SPHINCS,PQC_SPHINCS,True,True,43.3,0.69
12,49,HYBRID_QKD_PQC,HYBRID_RSA_PQC,False,False,125.73,0.75
12,49,HYBRID_RSA_PQC,FALLBACK_AES,False,True,14.61,0.36
12,49,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,40.76,0.65
12,49,RSA_4096,RSA_4096,True,True,35.97,0.5
12,49,ECC_521,ECC_521,True,True,19.17,0.47
12,49,AES_256_GCM,AES_256_GCM,True,True,21.99,0.36
12,49,AES_192,AES_192,True,False,109.41,0.42
12,49,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,26.01,0.38
12,49,FALLBACK_AES,FALLBACK_AES,True,True,20.47,0.37
12,50,QKD_BB84,QKD_BB84,True,True,69.89,0.88
12,50,QKD_E91,QKD_E91,True,True,67.48,0.89
12,50,QKD_CV-QKD,QKD_CV-QKD,True,True,71.01,0.9
12,50,QKD_MDI-QKD,QKD_MDI-QKD,True,True,54.41,0.87
12,50,QKD_DECOY,QKD_DECOY,True,False,249.29,0.97
12,50,PQC_KYBER,PQC_KYBER,True,True,28.3,0.7
12,50,PQC_DILITHIUM,PQC_DILITHIUM,True,True,33.4,0.67
12,50,PQC_NTRU,PQC_NTRU,True,True,49.26,0.66
12,50,PQC_SABER,PQC_SABER,True,True,45.16,0.69
12,50,PQC_FALCON,PQC_FALCON,True,True,32.78,0.67
12,50,PQC_SPHINCS,PQC_SPHINCS,True,True,35.79,0.68
12,50,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,68.62,0.91
12,50,HYBRID_RSA_PQC,AES_256_GCM,False,False,96.38,0.41
12,50,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,25.29,0.67
12,50,RSA_4096,RSA_4096,True,False,140.71,0.58
12,50,ECC_521,ECC_521,True,True,32.15,0.48
12,50,AES_256_GCM,AES_256_GCM,True,True,12.37,0.36
12,50,AES_192,AES_192,True,True,13.36,0.33
12,50,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,16.71,0.39
12,50,FALLBACK_AES,FALLBACK_AES,True,True,24.83,0.33
13,1,QKD_BB84,QKD_BB84,True,True,51.97,0.89
13,1,QKD_E91,QKD_E91,True,True,67.62,0.89
13,1,QKD_CV-QKD,QKD_MDI-QKD,False,True,73.93,0.91
13,1,QKD_MDI-QKD,QKD_MDI-QKD,True,True,62.14,0.88
13,1,QKD_DECOY,QKD_DECOY,True,True,59.56,0.91
13,1,PQC_KYBER,PQC_KYBER,True,True,29.23,0.71
13,1,PQC_DILITHIUM,PQC_DILITHIUM,True,True,34.3,0.67
13,1,PQC_NTRU,PQC_NTRU,True,True,49.46,0.67
13,1,PQC_SABER,PQC_SABER,True,True,25.54,0.7
13,1,PQC_FALCON,RSA_4096,False,False,150.71,0.55
13,1,PQC_SPHINCS,PQC_SPHINCS,True,True,39.72,0.66
13,1,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,72.16,0.87
13,1,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,38.31,0.69
13,1,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,49.78,0.7
13,1,RSA_4096,RSA_4096,True,True,25.23,0.52
13,1,ECC_521,ECC_521,True,True,35.95,0.47
13,1,AES_256_GCM,AES_256_GCM,True,True,26.12,0.39
13,1,AES_192,AES_192,True,True,12.7,0.38
13,1,CHACHA20_POLY1305,PQC_KYBER,False,False,173.31,0.74
13,1,FALLBACK_AES,FALLBACK_AES,True,True,27.27,0.37
13,2,QKD_BB84,QKD_BB84,True,True,53.44,0.9
13,2,QKD_E91,QKD_E91,True,True,62.4,0.89
13,2,QKD_CV-QKD,QKD_CV-QKD,True,True,69.02,0.91
13,2,QKD_MDI-QKD,QKD_MDI-QKD,True,True,59.96,0.9
13,2,QKD_DECOY,QKD_DECOY,True,True,64.03,0.9
13,2,PQC_KYBER,PQC_KYBER,True,True,34.65,0.67
13,2,PQC_DILITHIUM,PQC_DILITHIUM,True,True,37.11,0.68
13,2,PQC_NTRU,PQC_NTRU,True,True,27.82,0.67
13,2,PQC_SABER,PQC_SABER,True,True,28.57,0.66
13,2,PQC_FALCON,PQC_FALCON,True,True,34.12,0.7
13,2,PQC_SPHINCS,PQC_SPHINCS,True,True,27.23,0.68
13,2,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,50.22,0.9
13,2,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,27.87,0.66
13,2,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,36.5,0.69
13,2,RSA_4096,RSA_4096,True,True,37.98,0.5
13,2,ECC_521,ECC_521,True,True,21.14,0.46
13,2,AES_256_GCM,AES_256_GCM,True,True,21.11,0.36
13,2,AES_192,AES_192,True,False,98.59,0.4
13,2,CHACHA20_POLY1305,QKD_E91,False,True,74.96,0.85
13,2,FALLBACK_AES,FALLBACK_AES,True,True,20.33,0.39
13,3,QKD_BB84,QKD_BB84,True,True,60.82,0.89
13,3,QKD_E91,QKD_E91,True,True,46.29,0.87
13,3,QKD_CV-QKD,QKD_CV-QKD,True,True,47.47,0.88
13,3,QKD_MDI-QKD,QKD_MDI-QKD,True,True,49.57,0.89
13,3,QKD_DECOY,QKD_DECOY,True,True,45.05,0.89
13,3,PQC_KYBER,PQC_KYBER,True,True,26.56,0.68
13,3,PQC_DILITHIUM,PQC_DILITHIUM,True,True,31.34,0.68
13,3,PQC_NTRU,PQC_NTRU,True,True,30.12,0.71
13,3,PQC_SABER,QKD_DECOY,False,False,225.19,0.95
13,3,PQC_FALCON,PQC_FALCON,True,True,43.54,0.68
13,3,PQC_SPHINCS,PQC_SPHINCS,True,True,46.29,0.65
13,3,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,67.71,0.88
13,3,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,44.27,0.66
13,3,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,47.14,0.7
13,3,RSA_4096,RSA_4096,True,True,39.52,0.52
13,3,ECC_521,ECC_521,True,True,29.89,0.48
13,3,AES_256_GCM,AES_256_GCM,True,True,26.98,0.35
13,3,AES_192,AES_192,True,True,22.98,0.36
13,3,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,16.01,0.38
13,3,FALLBACK_AES,FALLBACK_AES,True,True,18.51,0.35
13,4,QKD_BB84,QKD_BB84,True,True,55.81,0.86
13,4,QKD_E91,QKD_E91,True,True,64.45,0.89
13,4,QKD_CV-QKD,QKD_CV-QKD,True,True,50.92,0.86
13,4,QKD_MDI-QKD,QKD_MDI-QKD,True,True,74.77,0.9
13,4,QKD_DECOY,QKD_DECOY,True,True,53.16,0.91
13,4,PQC_KYBER,QKD_MDI-QKD,False,False,233.18,0.96
13,4,PQC_DILITHIUM,PQC_DILITHIUM,True,True,31.01,0.68
13,4,PQC_NTRU,PQC_NTRU,True,True,38.07,0.66
13,4,PQC_SABER,PQC_SABER,True,True,35.52,0.68
13,4,PQC_FALCON,PQC_FALCON,True,True,41.93,0.71
13,4,PQC_SPHINCS,PQC_SPHINCS,True,True,38.1,0.66
13,4,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,69.79,0.87
13,4,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,49.58,0.65
13,4,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,48.48,0.7
13,4,RSA_4096,RSA_4096,True,True,24.78,0.53
13,4,ECC_521,ECC_521,True,True,28.73,0.48
13,4,AES_256_GCM,AES_256_GCM,True,True,17.97,0.36
13,4,AES_192,QKD_DECOY,False,True,45.22,0.87
13,4,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,29.32,0.4
13,4,FALLBACK_AES,FALLBACK_AES,True,True,21.09,0.35
13,5,QKD_BB84,QKD_BB84,True,True,68.28,0.85
13,5,QKD_E91,QKD_E91,True,True,64.82,0.87
13,5,QKD_CV-QKD,QKD_CV-QKD,True,True,48.61,0.87
13,5,QKD_MDI-QKD,QKD_MDI-QKD,True,True,56.95,0.9
13,5,QKD_DECOY,QKD_DECOY,True,True,70.91,0.91
13,5,PQC_KYBER,PQC_KYBER,True,True,47.58,0.69
13,5,PQC_DILITHIUM,PQC_DILITHIUM,True,False,163.67,0.77
13,5,PQC_NTRU,PQC_NTRU,True,True,35.34,0.69
13,5,PQC_SABER,PQC_SABER,True,True,32.6,0.69
13,5,PQC_FALCON,PQC_FALCON,True,True,44.39,0.68
13,5,PQC_SPHINCS,PQC_SPHINCS,True,True,46.49,0.68
13,5,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,47.37,0.88
13,5,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,46.55,0.65
13,5,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,32.62,0.67
13,5,RSA_4096,RSA_4096,True,True,36.69,0.52
13,5,ECC_521,PQC_DILITHIUM,False,True,40.66,0.7
13,5,AES_256_GCM,AES_256_GCM,True,True,20.45,0.36
13,5,AES_192,AES_192,True,True,25.74,0.38
