scenario_name,scenario_category,request_id,security_level,risk_score,conf_score,has_qkd,proposed_algorithms,fallback_algorithms,response_time,feedback_success,feedback_latency,feedback_resource_usage,timestamp,system_load,available_resources,network_latency
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-006,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.13087010383606,True,31.46,0.65,2025-10-22T13:27:37.340998,0.5,0.75,
Hybrid Very High - Mixed,hybrid,hybrid-veryhigh-mixed-014,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.145974636077881,True,31.42,0.65,2025-10-22T13:27:47.330148,0.48,0.76,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-007,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.125838756561279,True,40.12,0.66,2025-10-22T13:27:55.795848,0.55,0.7,
QKD Very High - DECOY,quantum,qkd-veryhigh-decoy-005,very_high,0.86,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.13124418258667,True,52.62,0.84,2025-10-22T13:28:04.278620,0.38,0.85,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-012,very_high,0.78,0.82,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.134032487869263,True,20.09,0.46,2025-10-22T13:28:12.742360,0.5,0.75,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-006,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1257004737854,True,44.23,0.65,2025-10-22T13:28:21.200706,0.5,0.75,
Classical High - ECC-521,classical,classical-high-ecc-018,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.124405384063721,True,42.44,0.67,2025-10-22T13:28:29.664602,0.62,0.58,
Network - High Latency,network_conditions,network-highlatency-020,high,0.7,0.73,False,"['AES_192', 'AES_256_GCM']",[],6.143232822418213,False,112.18,0.46,2025-10-22T13:28:38.157472,0.55,0.65,280.0
PQC High - SABER,post_quantum,pqc-high-saber-009,high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.137499809265137,True,29.22,0.67,2025-10-22T13:28:46.632218,0.58,0.68,
Stress - High Load + QKD,stress_test,stress-highload-019,high,0.88,0.85,True,"['AES_256_GCM', 'PQC_KYBER']",[],6.139390230178833,True,25.84,0.51,2025-10-22T13:28:55.116830,0.88,0.3,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-010,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.119950294494629,True,32.45,0.65,2025-10-22T13:29:03.572720,0.48,0.78,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.133699655532837,True,47.69,0.83,2025-10-22T13:29:12.042929,0.3,0.9,
QKD High - CV-QKD,quantum,qkd-high-cv-003,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.140354871749878,True,73.22,0.85,2025-10-22T13:29:20.534730,0.45,0.8,
PQC Very High - NTRU,post_quantum,pqc-veryhigh-ntru-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.144413948059082,True,28.28,0.66,2025-10-22T13:29:29.037262,0.52,0.72,
Hybrid High - Transition,hybrid,hybrid-high-trans-015,high,0.7,0.74,False,"['PQC_DILITHIUM', 'AES_256_GCM']",[],6.147156238555908,True,39.57,0.67,2025-10-22T13:29:37.523594,0.58,0.68,
QKD Very High - E91,quantum,qkd-veryhigh-e91-002,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.136633396148682,True,75.01,0.83,2025-10-22T13:29:45.999751,0.35,0.88,
Hybrid High - ECC+PQC,hybrid,hybrid-high-ecc-013,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.122787952423096,False,113.07,0.66,2025-10-22T13:29:54.463058,0.55,0.7,
PQC High - SPHINCS,post_quantum,pqc-high-sphincs-011,high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.121182441711426,True,31.21,0.67,2025-10-22T13:30:02.914786,0.6,0.65,
Classical High - AES-256,classical,classical-high-aes256-016,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.144862413406372,True,52.34,0.67,2025-10-22T13:30:11.398715,0.6,0.6,
Classical Moderate - RSA-4096,classical,classical-mod-rsa-017,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.1396002769470215,True,36.7,0.48,2025-10-22T13:30:19.879261,0.65,0.55,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.8,0.85,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.147971153259277,True,63.92,0.85,2025-10-22T13:30:28.370049,0.48,0.78,
Hybrid High - ECC+PQC,hybrid,hybrid-high-ecc-013,high,0.72,0.76,False,['AES_256_GCM'],[],6.124584197998047,True,32.23,0.46,2025-10-22T13:30:38.332471,0.55,0.7,
Hybrid High - Transition,hybrid,hybrid-high-trans-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.129312038421631,True,35.61,0.67,2025-10-22T13:30:46.804520,0.58,0.68,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-012,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1057751178741455,True,41.36,0.65,2025-10-22T13:30:55.249859,0.5,0.75,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-007,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.136310815811157,True,38.33,0.66,2025-10-22T13:31:03.723144,0.55,0.7,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.130876302719116,True,69.32,0.83,2025-10-22T13:31:12.203778,0.3,0.9,
PQC High - SPHINCS,post_quantum,pqc-high-sphincs-011,high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.136718034744263,True,40.6,0.67,2025-10-22T13:31:20.687512,0.6,0.65,
QKD Very High - DECOY,quantum,qkd-veryhigh-decoy-005,very_high,0.86,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.135465621948242,True,50.22,0.84,2025-10-22T13:31:29.170008,0.38,0.85,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-006,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.129604816436768,True,32.19,0.65,2025-10-22T13:31:37.641151,0.5,0.75,
Hybrid Very High - Mixed,hybrid,hybrid-veryhigh-mixed-014,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.135945081710815,True,52.5,0.65,2025-10-22T13:31:46.130817,0.48,0.76,
Stress - High Load + QKD,stress_test,stress-highload-019,high,0.88,0.85,True,"['AES_256_GCM', 'PQC_KYBER']",[],6.132047176361084,True,39.03,0.51,2025-10-22T13:31:54.604966,0.88,0.3,
Classical High - ECC-521,classical,classical-high-ecc-018,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1516335010528564,True,43.41,0.67,2025-10-22T13:32:03.093578,0.62,0.58,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.8,0.85,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.129414796829224,True,73.34,0.85,2025-10-22T13:32:11.560179,0.48,0.78,
QKD Very High - E91,quantum,qkd-veryhigh-e91-002,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.139919281005859,True,52.67,0.83,2025-10-22T13:32:20.041836,0.35,0.88,
PQC Very High - NTRU,post_quantum,pqc-veryhigh-ntru-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.143812656402588,True,45.29,0.66,2025-10-22T13:32:28.530025,0.52,0.72,
Classical High - AES-256,classical,classical-high-aes256-016,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.141944169998169,True,33.0,0.67,2025-10-22T13:32:37.016067,0.6,0.6,
QKD High - CV-QKD,quantum,qkd-high-cv-003,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.144913196563721,True,80.35,0.85,2025-10-22T13:32:45.506459,0.45,0.8,
Classical Moderate - RSA-4096,classical,classical-mod-rsa-017,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.138801336288452,True,29.66,0.48,2025-10-22T13:32:53.986523,0.65,0.55,
PQC High - SABER,post_quantum,pqc-high-saber-009,high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.140223741531372,False,92.3,0.67,2025-10-22T13:33:02.469980,0.58,0.68,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-010,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.125720977783203,True,34.87,0.65,2025-10-22T13:33:10.937240,0.48,0.78,
Network - High Latency,network_conditions,network-highlatency-020,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.129395246505737,True,118.5,0.66,2025-10-22T13:33:19.408137,0.55,0.65,280.0
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-012,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.145717620849609,True,47.55,0.65,2025-10-22T13:33:29.386241,0.5,0.75,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-007,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.146478891372681,True,54.59,0.66,2025-10-22T13:33:37.876824,0.55,0.7,
QKD Very High - DECOY,quantum,qkd-veryhigh-decoy-005,very_high,0.86,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.135711193084717,True,74.53,0.84,2025-10-22T13:33:46.360084,0.38,0.85,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-010,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.122148036956787,True,39.88,0.65,2025-10-22T13:33:54.822257,0.48,0.78,
QKD Very High - E91,quantum,qkd-veryhigh-e91-002,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.144198656082153,True,62.3,0.83,2025-10-22T13:34:03.319438,0.35,0.88,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.128313302993774,True,62.69,0.83,2025-10-22T13:34:11.788008,0.3,0.9,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.8,0.85,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.130888938903809,True,73.82,0.85,2025-10-22T13:34:20.263741,0.48,0.78,
Network - High Latency,network_conditions,network-highlatency-020,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.12497615814209,True,100.7,0.66,2025-10-22T13:34:28.731144,0.55,0.65,280.0
PQC High - SABER,post_quantum,pqc-high-saber-009,high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.135329484939575,True,45.49,0.67,2025-10-22T13:34:37.214521,0.58,0.68,
Classical High - ECC-521,classical,classical-high-ecc-018,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.132869720458984,False,131.11,0.67,2025-10-22T13:34:45.690120,0.62,0.58,
Hybrid Very High - Mixed,hybrid,hybrid-veryhigh-mixed-014,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.13589072227478,True,54.24,0.65,2025-10-22T13:34:54.167276,0.48,0.76,
Classical High - AES-256,classical,classical-high-aes256-016,high,0.65,0.7,False,"['RSA_4096', 'AES_256_GCM']",[],6.140033721923828,True,30.56,0.47,2025-10-22T13:35:02.642624,0.6,0.6,
Hybrid High - ECC+PQC,hybrid,hybrid-high-ecc-013,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.129518985748291,True,42.87,0.66,2025-10-22T13:35:11.109821,0.55,0.7,
QKD High - CV-QKD,quantum,qkd-high-cv-003,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.137166261672974,True,52.15,0.85,2025-10-22T13:35:19.582958,0.45,0.8,
PQC Very High - NTRU,post_quantum,pqc-veryhigh-ntru-008,very_high,0.83,0.86,False,"['PQC_NTRU', 'AES_256_GCM']",[],6.149216651916504,True,34.82,0.66,2025-10-22T13:35:28.071179,0.52,0.72,
Classical Moderate - RSA-4096,classical,classical-mod-rsa-017,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.144601583480835,True,20.52,0.48,2025-10-22T13:35:36.550918,0.65,0.55,
Stress - High Load + QKD,stress_test,stress-highload-019,high,0.88,0.85,True,"['AES_256_GCM', 'PQC_KYBER']",[],6.130105495452881,False,46.9,0.51,2025-10-22T13:35:45.020458,0.88,0.3,
Hybrid High - Transition,hybrid,hybrid-high-trans-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.136954069137573,True,39.18,0.67,2025-10-22T13:35:53.504848,0.58,0.68,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-006,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.127786159515381,True,33.03,0.65,2025-10-22T13:36:01.977985,0.5,0.75,
PQC High - SPHINCS,post_quantum,pqc-high-sphincs-011,high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.142317533493042,True,37.0,0.67,2025-10-22T13:36:10.464101,0.6,0.65,
Hybrid Very High - Mixed,hybrid,hybrid-veryhigh-mixed-014,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.139267683029175,True,42.44,0.65,2025-10-22T13:36:20.449854,0.48,0.76,
PQC High - SPHINCS,post_quantum,pqc-high-sphincs-011,high,0.76,0.8,False,"['AES_192', 'AES_256_GCM']",[],6.13702654838562,True,36.89,0.47,2025-10-22T13:36:28.934447,0.6,0.65,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-012,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1225244998931885,True,35.29,0.65,2025-10-22T13:36:37.400348,0.5,0.75,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.8,0.85,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.135504961013794,True,73.43,0.85,2025-10-22T13:36:45.878658,0.48,0.78,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-007,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.134187936782837,False,125.31,0.66,2025-10-22T13:36:54.355102,0.55,0.7,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-006,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.140835523605347,True,40.28,0.65,2025-10-22T13:37:02.825398,0.5,0.75,
Hybrid High - Transition,hybrid,hybrid-high-trans-015,high,0.7,0.74,False,"['RSA_4096', 'AES_256_GCM']",[],6.130660772323608,True,38.2,0.47,2025-10-22T13:37:11.297229,0.58,0.68,
Classical High - AES-256,classical,classical-high-aes256-016,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.128721714019775,True,31.27,0.67,2025-10-22T13:37:19.770366,0.6,0.6,
QKD Very High - DECOY,quantum,qkd-veryhigh-decoy-005,very_high,0.86,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.131065130233765,True,70.41,0.84,2025-10-22T13:37:28.244293,0.38,0.85,
PQC Very High - NTRU,post_quantum,pqc-veryhigh-ntru-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.138807773590088,True,45.08,0.66,2025-10-22T13:37:36.719879,0.52,0.72,
Classical High - ECC-521,classical,classical-high-ecc-018,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1368629932403564,True,28.93,0.67,2025-10-22T13:37:45.195306,0.62,0.58,
QKD High - CV-QKD,quantum,qkd-high-cv-003,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.137608051300049,True,65.93,0.85,2025-10-22T13:37:53.671233,0.45,0.8,
Classical Moderate - RSA-4096,classical,classical-mod-rsa-017,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.1382973194122314,True,25.85,0.48,2025-10-22T13:38:02.151891,0.65,0.55,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.122159719467163,True,55.27,0.83,2025-10-22T13:38:10.626388,0.3,0.9,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-010,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.139310121536255,True,45.52,0.65,2025-10-22T13:38:19.111513,0.48,0.78,
Stress - High Load + QKD,stress_test,stress-highload-019,high,0.88,0.85,True,"['AES_256_GCM', 'PQC_KYBER']",[],6.146244049072266,True,38.34,0.51,2025-10-22T13:38:27.609767,0.88,0.3,
PQC High - SABER,post_quantum,pqc-high-saber-009,high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.127727031707764,True,40.98,0.67,2025-10-22T13:38:36.084735,0.58,0.68,
QKD Very High - E91,quantum,qkd-veryhigh-e91-002,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.143548250198364,True,66.01,0.83,2025-10-22T13:38:44.572380,0.35,0.88,
Network - High Latency,network_conditions,network-highlatency-020,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.120518207550049,False,148.95,0.66,2025-10-22T13:38:53.045954,0.55,0.65,280.0
Hybrid High - ECC+PQC,hybrid,hybrid-high-ecc-013,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.128261566162109,False,66.86,0.66,2025-10-22T13:39:01.511883,0.55,0.7,
QKD Very High - DECOY,quantum,qkd-veryhigh-decoy-005,very_high,0.86,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.132652521133423,True,82.79,0.84,2025-10-22T13:39:11.485674,0.38,0.85,
PQC High - SABER,post_quantum,pqc-high-saber-009,high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.119644403457642,True,54.38,0.67,2025-10-22T13:39:19.944361,0.58,0.68,
Stress - High Load + QKD,stress_test,stress-highload-019,high,0.88,0.85,True,"['AES_256_GCM', 'PQC_KYBER']",[],6.1230878829956055,True,30.77,0.51,2025-10-22T13:39:28.409286,0.88,0.3,
PQC Very High - NTRU,post_quantum,pqc-veryhigh-ntru-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1337292194366455,True,46.38,0.66,2025-10-22T13:39:36.880657,0.52,0.72,
Hybrid Very High - Mixed,hybrid,hybrid-veryhigh-mixed-014,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.125468730926514,True,28.74,0.65,2025-10-22T13:39:45.345052,0.48,0.76,
Hybrid High - Transition,hybrid,hybrid-high-trans-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.141561985015869,True,42.23,0.67,2025-10-22T13:39:53.827593,0.58,0.68,
QKD High - CV-QKD,quantum,qkd-high-cv-003,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1392457485198975,True,78.89,0.85,2025-10-22T13:40:02.309442,0.45,0.8,
Hybrid High - ECC+PQC,hybrid,hybrid-high-ecc-013,high,0.72,0.76,False,"['ECC_521', 'AES_256_GCM']",[],6.132232904434204,True,25.18,0.46,2025-10-22T13:40:10.788100,0.55,0.7,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-006,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.140298128128052,True,48.01,0.65,2025-10-22T13:40:19.270371,0.5,0.75,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-010,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1143412590026855,True,49.18,0.65,2025-10-22T13:40:27.732486,0.48,0.78,
PQC High - SPHINCS,post_quantum,pqc-high-sphincs-011,high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.147107362747192,True,54.25,0.67,2025-10-22T13:40:36.214884,0.6,0.65,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1270129680633545,True,82.81,0.83,2025-10-22T13:40:44.680667,0.3,0.9,
Classical High - AES-256,classical,classical-high-aes256-016,high,0.65,0.7,False,['AES_256_GCM'],[],6.135668754577637,True,38.57,0.47,2025-10-22T13:40:53.156980,0.6,0.6,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.8,0.85,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.154977321624756,True,49.31,0.85,2025-10-22T13:41:01.656577,0.48,0.78,
QKD Very High - E91,quantum,qkd-veryhigh-e91-002,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1384971141815186,True,61.27,0.83,2025-10-22T13:41:10.137143,0.35,0.88,
Classical Moderate - RSA-4096,classical,classical-mod-rsa-017,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.137321710586548,True,20.57,0.48,2025-10-22T13:41:18.614441,0.65,0.55,
Network - High Latency,network_conditions,network-highlatency-020,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.145844459533691,True,118.26,0.66,2025-10-22T13:41:27.092880,0.55,0.65,280.0
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-012,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.126363039016724,True,50.47,0.65,2025-10-22T13:41:35.563104,0.5,0.75,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-007,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.129054546356201,True,33.54,0.66,2025-10-22T13:41:44.038529,0.55,0.7,
Classical High - ECC-521,classical,classical-high-ecc-018,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.119773626327515,True,33.47,0.67,2025-10-22T13:41:52.499123,0.62,0.58,
PQC High - SPHINCS,post_quantum,pqc-high-sphincs-011,high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.117711305618286,False,130.07,0.67,2025-10-22T13:42:02.458256,0.6,0.65,
QKD Very High - E91,quantum,qkd-veryhigh-e91-002,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.141977071762085,True,84.98,0.83,2025-10-22T13:42:10.940987,0.35,0.88,
Stress - High Load + QKD,stress_test,stress-highload-019,high,0.88,0.85,True,"['AES_256_GCM', 'PQC_KYBER']",[],6.137623310089111,True,20.24,0.51,2025-10-22T13:42:19.421563,0.88,0.3,
Classical High - AES-256,classical,classical-high-aes256-016,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.12926459312439,False,127.4,0.67,2025-10-22T13:42:27.888131,0.6,0.6,
Hybrid Very High - Mixed,hybrid,hybrid-veryhigh-mixed-014,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.13950252532959,True,29.67,0.65,2025-10-22T13:42:36.376687,0.48,0.76,
Hybrid High - ECC+PQC,hybrid,hybrid-high-ecc-013,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.131993055343628,True,44.85,0.66,2025-10-22T13:42:44.854423,0.55,0.7,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-006,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.146197557449341,True,33.31,0.65,2025-10-22T13:42:53.340382,0.5,0.75,
PQC High - SABER,post_quantum,pqc-high-saber-009,high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.145371437072754,True,31.74,0.67,2025-10-22T13:43:01.816743,0.58,0.68,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.8,0.85,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.143093824386597,True,49.47,0.85,2025-10-22T13:43:10.311363,0.48,0.78,
Classical High - ECC-521,classical,classical-high-ecc-018,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.132915735244751,True,51.0,0.67,2025-10-22T13:43:18.781522,0.62,0.58,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-007,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.115081071853638,False,108.66,0.66,2025-10-22T13:43:27.234587,0.55,0.7,
PQC Very High - NTRU,post_quantum,pqc-veryhigh-ntru-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.14394736289978,True,54.18,0.66,2025-10-22T13:43:35.717602,0.52,0.72,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-012,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.143407344818115,True,29.45,0.65,2025-10-22T13:43:44.204120,0.5,0.75,
Hybrid High - Transition,hybrid,hybrid-high-trans-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.136086702346802,True,54.76,0.67,2025-10-22T13:43:52.682221,0.58,0.68,
QKD Very High - DECOY,quantum,qkd-veryhigh-decoy-005,very_high,0.86,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.10860276222229,True,50.77,0.84,2025-10-22T13:44:01.132536,0.38,0.85,
Network - High Latency,network_conditions,network-highlatency-020,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.142451047897339,False,126.6,0.66,2025-10-22T13:44:09.612692,0.55,0.65,280.0
QKD High - CV-QKD,quantum,qkd-high-cv-003,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.139631271362305,True,53.49,0.85,2025-10-22T13:44:18.095928,0.45,0.8,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.11884617805481,True,47.31,0.83,2025-10-22T13:44:26.563086,0.3,0.9,
Classical Moderate - RSA-4096,classical,classical-mod-rsa-017,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.13896369934082,True,26.16,0.48,2025-10-22T13:44:35.053691,0.65,0.55,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-010,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.130911350250244,True,37.16,0.65,2025-10-22T13:44:43.527376,0.48,0.78,
Hybrid High - Transition,hybrid,hybrid-high-trans-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.13701319694519,True,41.55,0.67,2025-10-22T13:44:58.600512,0.58,0.68,
